"MAXWATR_1","MAXWATR_2","FRACTEN","FPRIMQB","RTFRAC1","PERCRTE","PERCEXP","PERCFRAC","QBRATE_2A","QBRATE_2B","AXV_BEXP","TIMEDELAY"
405.573,87.65,0.199,0.947,0.347,532.597,13.647,0.256,0.235,0.107,0.813,1.917
400.931,67.558,0.24,0.188,0.13,876.893,3.385,0.111,0.082,0.11,1.388,0.994
266.87,29.944,0.21,0.277,0.231,198.738,8.042,0.843,0.1,0.093,0.281,0.635
74.719,201.495,0.159,0.864,0.876,238.533,16.693,0.442,0.097,0.248,0.412,0.991
104.08,74.04,0.565,0.716,0.71,971.131,13.822,0.608,0.201,0.144,1.451,0.203
337.65,169.511,0.591,0.792,0.369,80.026,1.901,0.885,0.085,0.199,1.153,0.466
98.587,176.543,0.732,0.483,0.285,111.276,3.682,0.463,0.202,0.005,2.372,1.274
355.969,117.12,0.271,0.077,0.538,863.527,9.568,0.555,0.066,0.155,1.536,1.24
369.51,108.318,0.442,0.312,0.545,84.421,8.85,0.83,0.063,0.166,2.399,0.615
240.833,97.345,0.347,0.634,0.29,135.018,19.031,0.194,0.119,0.194,2.116,1.974
452.374,200.919,0.29,0.457,0.748,163.949,15.122,0.86,0.233,0.228,0.433,1.658
163.406,176.653,0.543,0.265,0.716,575.627,4.601,0.416,0.059,0.198,1.026,0.379
275.687,88.872,0.207,0.167,0.928,786.074,15.91,0.227,0.128,0.164,0.869,1.614
408.621,130.51,0.756,0.538,0.873,667.423,12.208,0.235,0.18,0.106,0.27,1.681
176.81,213.017,0.178,0.274,0.828,300.727,14.852,0.075,0.183,0.227,2.541,0.718
194.168,142.815,0.355,0.657,0.064,862.733,3.45,0.158,0.174,0.003,0.95,0.236
71.423,69.989,0.121,0.264,0.319,270.271,15.31,0.106,0.204,0.184,1.913,0.508
151.074,196.826,0.639,0.86,0.083,134.774,7.271,0.688,0.133,0.111,0.569,1.81
382.831,99.35,0.794,0.858,0.076,133.92,7.984,0.304,0.116,0.242,1.071,0.697
120.999,39.653,0.516,0.477,0.337,692.325,4.629,0.255,0.105,0.188,0.213,0.557
229.242,79.465,0.766,0.807,0.133,304.328,6.063,0.918,0.069,0.074,2.683,0.98
300.873,181.198,0.241,0.074,0.319,238.899,4.226,0.869,0.181,0.192,2.171,0.667
464.185,60.486,0.152,0.099,0.834,916.505,16.966,0.071,0.13,0.16,1.508,1.08
433.313,176.886,0.398,0.063,0.468,347.907,11.646,0.85,0.054,0.229,1.208,1.582
263.739,163.29,0.162,0.769,0.921,117.318,1.879,0.614,0.064,0.142,0.096,1.422
254.675,108.002,0.769,0.226,0.699,316.169,15.44,0.314,0.181,0.067,1.148,0.3
71.341,111.064,0.192,0.653,0.449,847.597,14.555,0.595,0.031,0.168,2.776,0.998
389.807,39.557,0.553,0.508,0.715,975.83,6.951,0.318,0.214,0.021,0.503,1.646
483.795,112.698,0.721,0.362,0.784,132.211,10.345,0.128,0.044,0.121,0.994,1.983
148.712,174.332,0.894,0.116,0.325,991.089,8.387,0.465,0.097,0.041,1.496,0.556
175.024,219.128,0.928,0.818,0.428,699.71,6.984,0.252,0.166,0.224,2.638,0.143
203.699,94.818,0.252,0.94,0.752,648.197,17.593,0.388,0.123,0.128,2.05,1.194
107.513,81.003,0.923,0.672,0.916,356.086,9.125,0.23,0.109,0.151,0.554,1.864
192.548,163.73,0.695,0.328,0.216,76.303,15.276,0.278,0.01,0.207,1.847,0.579
444.189,85.864,0.165,0.749,0.095,491.216,1.761,0.714,0.079,0.211,0.877,1.232
280.328,201.688,0.379,0.91,0.562,822.634,2.719,0.315,0.242,0.065,0.031,1.837
94.604,87.952,0.863,0.369,0.435,847.169,16.206,0.78,0.094,0.184,2.413,0.308
419.855,185.538,0.904,0.353,0.461,822.145,6.031,0.657,0.032,0.068,1.4,0.799
433.038,171.915,0.667,0.144,0.793,167.855,12.079,0.413,0.17,0.194,0.539,0.297
372.394,181.143,0.619,0.244,0.366,474.493,3.433,0.577,0.152,0.003,0.638,0.34
244.293,122.147,0.521,0.915,0.064,578.495,3.349,0.454,0.036,0.036,1.384,1.445
425.623,152.167,0.345,0.48,0.408,780.031,19.133,0.593,0.055,0.108,1.356,1.064
496.704,88.171,0.383,0.863,0.115,891.114,5.128,0.403,0.14,0.202,0.33,1.022
197.491,135.001,0.097,0.137,0.407,972.534,5.697,0.505,0.063,0.247,2.811,0.22
212.927,133.71,0.629,0.807,0.32,502.691,8.371,0.245,0.188,0.117,1.11,0.792
163.434,109.842,0.753,0.725,0.268,445.684,17.154,0.194,0.112,0.244,1.126,1.025
117.264,115.788,0.76,0.774,0.793,519.963,14.602,0.888,0.24,0.003,0.355,1.909
178.76,150.024,0.471,0.091,0.745,354.499,15.046,0.45,0.008,0.045,0.842,0.245
368.878,42.276,0.092,0.096,0.641,701.053,7.144,0.148,0.064,0.188,1.646,1.973
476.764,45.901,0.454,0.545,0.264,960.328,14.204,0.311,0.196,0.25,0.385,0.211
281.152,117.725,0.351,0.46,0.892,876.954,2.076,0.625,0.193,0.121,0.405,1.328
88.672,142.773,0.577,0.155,0.62,429.693,9.164,0.282,0.077,0.147,0.727,0.274
401.123,243.628,0.589,0.522,0.441,661.136,8.774,0.624,0.081,0.071,2.206,0.389
458.142,59.442,0.248,0.306,0.502,192.147,9.076,0.458,0.083,0.149,0.648,1.037
237.042,192.569,0.651,0.944,0.433,853.395,8.999,0.236,0.18,0.138,2.618,1.98
261.871,229.373,0.106,0.866,0.634,976.929,9.435,0.222,0.104,0.174,0.845,1.212
205.786,230.115,0.585,0.679,0.557,936.036,12.439,0.271,0.172,0.05,0.746,1.29
149.783,195.329,0.347,0.231,0.309,525.823,4.768,0.208,0.082,0.053,1.755,0.591
249.347,59.854,0.528,0.138,0.542,654.178,17.535,0.077,0.099,0.005,0.662,0.698
66.727,31.633,0.258,0.332,0.347,79.538,18.183,0.518,0.013,0.143,2.186,1.102
245.145,229.826,0.717,0.745,0.131,874.452,1.743,0.611,0.237,0.045,1.055,1.829
267.529,141.675,0.097,0.93,0.596,458.013,11.446,0.413,0.045,0.005,1.129,0.607
404.803,88.364,0.104,0.705,0.089,327.277,2.306,0.32,0.034,0.085,2.846,1.945
307.767,87.773,0.243,0.803,0.429,357.367,14.296,0.811,0.057,0.025,2.711,0.52
419.031,195.453,0.384,0.756,0.631,806.398,7.091,0.369,0.222,0.155,2.033,1.742
155.496,88.322,0.812,0.819,0.479,479.925,3.896,0.516,0.164,0.029,0.083,1.806
362.177,57.822,0.809,0.685,0.949,273.567,2.473,0.08,0.072,0.165,0.564,1.236
395.63,184.412,0.655,0.665,0.515,326.667,7.986,0.594,0.106,0.156,2.293,1.445
216.113,115.088,0.382,0.716,0.818,263.679,6.158,0.059,0.225,0.239,2.385,0.993
436.966,125.127,0.586,0.597,0.055,410.101,3.868,0.314,0.171,0.06,2.588,0.376
97.708,127.763,0.28,0.165,0.677,914.002,12.255,0.155,0.233,0.212,1.593,0.68
204.962,89.957,0.557,0.229,0.887,866.09,10.762,0.802,0.128,0.01,0.372,1.8
59.174,53.317,0.879,0.762,0.429,272.102,10.349,0.622,0.177,0.195,1.169,1.168
178.046,105.063,0.445,0.666,0.873,549.931,17.521,0.084,0.031,0.053,0.468,0.911
129.926,219.65,0.061,0.46,0.441,376.593,9.292,0.691,0.232,0.04,0.206,0.261
395.218,247.075,0.165,0.688,0.351,364.203,15.613,0.663,0.039,0.223,1.478,1.832
206.473,94.475,0.541,0.71,0.349,819.765,6.048,0.717,0.029,0.09,0.844,1.316
371.68,184.082,0.307,0.426,0.623,816.408,10.574,0.412,0.204,0.021,2.379,1.572
429.907,181.335,0.587,0.42,0.84,602.055,13.589,0.804,0.017,0.103,2.837,1.628
347.125,182.352,0.836,0.129,0.302,877.321,3.164,0.322,0.069,0.028,1.132,0.423
484.564,181.638,0.338,0.614,0.071,373.663,15.248,0.601,0.125,0.116,2.364,0.904
319.11,58.261,0.498,0.244,0.188,295.051,17.057,0.869,0.003,0.23,1.941,0.765
220.453,217.453,0.924,0.578,0.594,776.98,15.786,0.443,0.031,0.045,2.32,1.159
114.709,94.489,0.826,0.25,0.839,153.573,1.051,0.605,0.188,0.01,1.949,1.828
126.355,126.459,0.885,0.279,0.907,726.321,10.171,0.852,0.189,0.14,2.097,1.287
73.84,54.279,0.765,0.117,0.519,365.485,7.972,0.317,0.04,0.006,1.519,0.692
351.74,151.92,0.351,0.579,0.112,426.641,15.03,0.294,0.211,0.129,2.029,1.998
186.176,79.025,0.398,0.348,0.778,251.594,11.667,0.129,0.014,0.009,1.33,1.007
496.732,239.384,0.565,0.731,0.16,761.66,9.657,0.63,0.208,0.03,0.831,1.2
388.187,145.122,0.882,0.392,0.703,536.076,1.66,0.902,0.191,0.102,0.119,0.122
159.039,58.426,0.242,0.154,0.066,318.732,14.965,0.312,0.052,0.233,1.636,1.223
187,163.812,0.426,0.798,0.673,447.027,12.137,0.945,0.062,0.05,0.955,1.524
404.968,118.109,0.187,0.502,0.828,150.155,17.184,0.172,0.09,0.054,1.939,1.307
367.944,53.235,0.939,0.135,0.7,868.654,1.325,0.24,0.2,0.025,2.922,1.424
474.539,207.414,0.624,0.698,0.094,360.785,2.152,0.827,0.208,0.151,0.967,1.662
162.088,141.716,0.773,0.305,0.256,779.726,15.529,0.26,0.205,0.141,0.174,0.91
389.697,241.431,0.499,0.232,0.548,260.75,8.515,0.141,0.078,0.208,0.748,1.924
496.265,147.278,0.317,0.462,0.338,349.128,16.688,0.82,0.246,0.065,0.24,0.188
366.736,77.02,0.318,0.574,0.347,301.521,18.279,0.584,0.072,0.114,0.132,1.69
51.428,48.785,0.671,0.545,0.882,575.444,18.567,0.619,0.13,0.107,2.84,0.865
100.592,103.909,0.489,0.482,0.749,827.516,5.149,0.332,0.092,0.096,2.892,0.786
332.156,204.778,0.431,0.603,0.604,200.631,6.976,0.304,0.09,0.105,2.15,0.131
235.257,84.477,0.71,0.656,0.446,680.606,15.242,0.272,0.145,0.154,0.084,1.109
308.728,107.782,0.462,0.556,0.751,422.613,5.291,0.841,0.104,0.049,2.065,1.013
496.951,150.945,0.901,0.296,0.427,676.212,10.445,0.804,0.139,0.228,2.511,1.598
264.783,99.872,0.846,0.06,0.326,43.711,6.849,0.886,0.124,0.011,2.967,1.519
146.405,198.227,0.1,0.195,0.163,354.621,1.638,0.063,0.118,0.246,1.522,1.206
282.141,41.534,0.714,0.857,0.376,933.839,10.013,0.534,0.235,0.192,2.638,0.509
313.068,206.412,0.878,0.333,0.597,981.323,13.694,0.555,0.236,0.139,0.881,1.671
362.781,54.828,0.272,0.868,0.068,931.397,14.216,0.931,0.004,0.186,2.408,0.996
224.463,239.673,0.914,0.872,0.119,409.186,14.601,0.471,0.177,0.117,0.443,1.504
457.813,158.594,0.416,0.134,0.866,218.758,5.156,0.753,0.164,0.211,0.282,0.57
213.257,186.829,0.573,0.05,0.334,899.903,5.481,0.943,0.099,0.189,2.641,1.983
128.058,173.233,0.095,0.332,0.271,517.461,2.617,0.186,0.194,0.012,0.955,0.13
261.432,43.704,0.332,0.8,0.48,821.657,13.499,0.741,0.12,0.031,2.054,1.653
53.9,113.962,0.454,0.674,0.138,18.198,11.463,0.688,0.052,0.097,2.915,1.347
443.475,206.137,0.589,0.628,0.644,241.341,10.47,0.102,0.109,0.189,2.401,1.712
406.122,106.161,0.595,0.456,0.7,105.6,6.258,0.597,0.114,0.001,2.146,1.197
180.353,190.152,0.761,0.925,0.613,405.157,3.489,0.753,0.04,0.027,1.004,0.26
57.69,32.581,0.656,0.344,0.586,733.889,15.834,0.214,0.185,0.113,2.682,1.389
418.756,30.96,0.527,0.288,0.289,3.306,13.833,0.392,0.014,0.062,2.81,1.291
265.991,93.665,0.341,0.55,0.623,595.219,13.051,0.318,0.245,0.101,0.181,1.377
169.257,153.403,0.659,0.698,0.715,506.963,14.923,0.65,0.176,0.107,0.573,1.556
111.771,247.295,0.589,0.08,0.199,382.758,5.723,0.071,0.241,0.142,2.061,0.617
258.246,141.428,0.887,0.794,0.754,364.875,2.983,0.294,0.11,0.095,2.139,0.549
348.773,237.668,0.78,0.483,0.907,757.449,11.704,0.06,0.166,0.241,1.98,1.384
447.375,57.355,0.707,0.203,0.89,816.652,3.927,0.934,0.046,0.159,0.927,1.644
492.639,223.688,0.492,0.767,0.203,305.915,5.281,0.679,0.057,0.067,2.875,1.821
460.696,79.863,0.486,0.11,0.208,25.339,18.081,0.315,0.006,0.174,1.13,0.544
105.096,101.108,0.365,0.274,0.59,32.358,11.398,0.184,0.141,0.089,0.766,0.868
443.338,226.091,0.21,0.867,0.144,404.73,13.154,0.148,0.174,0.048,2.798,0.661
411.395,47.275,0.064,0.08,0.766,351.691,14.645,0.544,0.24,0.162,0.518,1.267
252.148,138.379,0.743,0.496,0.553,769.534,1.965,0.482,0.239,0.204,1.489,0.857
428.809,149.365,0.646,0.108,0.906,17.588,16.623,0.667,0.018,0.234,2.701,1.234
304.938,76.883,0.076,0.27,0.836,408.575,14.445,0.35,0.092,0.082,0.851,0.361
314.99,246.265,0.353,0.624,0.944,774.416,5.138,0.241,0.218,0.183,1.047,1.843
228.006,157.097,0.384,0.166,0.093,312.934,6.512,0.406,0.204,0.219,2.077,1.823
478.522,141.702,0.548,0.141,0.38,667.362,19.919,0.553,0.117,0.029,1.381,0.156
88.177,173.288,0.596,0.394,0.203,750.613,3.261,0.367,0.224,0.201,2.604,0.893
490.359,30.754,0.494,0.666,0.372,317.817,8.905,0.493,0.119,0.189,0.815,0.768
338.446,90.781,0.572,0.381,0.227,283.332,19.061,0.423,0.066,0.192,2.023,1.177
286.81,89.792,0.719,0.721,0.515,645.145,9.57,0.054,0.111,0.184,0.765,0.481
463.196,95.148,0.774,0.073,0.302,86.191,4.595,0.804,0.088,0.057,2.649,1.387
371.625,50.461,0.214,0.304,0.924,409.796,18.309,0.436,0.142,0.246,0.704,1.889
198.343,64.262,0.334,0.744,0.407,676.7,12.05,0.719,0.21,0.176,0.166,0.961
433.89,139.848,0.27,0.118,0.274,668.888,19.027,0.065,0.158,0.015,2.158,1.257
473.029,202.017,0.699,0.224,0.692,313.361,15.846,0.692,0.074,0.198,0.12,1.213
402.771,221.6,0.137,0.456,0.56,643.314,19.949,0.484,0.208,0.159,1.063,0.139
438.943,164.128,0.075,0.532,0.121,344.184,8.293,0.941,0.072,0.04,0.297,0.89
102.103,132.597,0.64,0.574,0.334,9.714,12.44,0.639,0.235,0.069,0.052,1.134
119.543,105.255,0.308,0.897,0.343,435.797,7.527,0.31,0.147,0.094,2.667,1.08
181.204,179.179,0.102,0.381,0.795,451.116,10.139,0.839,0.065,0.235,0.556,0.956
317.023,89.297,0.505,0.094,0.308,925.66,14.306,0.603,0.028,0.056,1.078,1.494
104.108,246.292,0.805,0.278,0.25,100.961,6.188,0.831,0.129,0.16,0.9,1.424
416.998,156.644,0.475,0.805,0.172,374.396,17.915,0.627,0.174,0.217,2.189,1.377
368.274,237.531,0.12,0.839,0.436,625.248,15.728,0.713,0.156,0.023,1.173,0.47
313.562,128.656,0.342,0.376,0.082,353.278,7.981,0.749,0.07,0.213,1.798,1.96
108.447,157.056,0.612,0.569,0.661,885.743,1.39,0.253,0.047,0.115,2.622,1.675
161.841,92.126,0.391,0.872,0.286,557.133,11.326,0.535,0.204,0.18,2.304,0.489
370.581,104.651,0.804,0.478,0.691,882.325,15.686,0.783,0.054,0.003,0.175,1.187
250.858,140.398,0.24,0.648,0.779,379.34,8.961,0.846,0.034,0.146,2.558,1.505
440.344,215.558,0.665,0.808,0.594,551.03,6.005,0.723,0.206,0.108,0.224,0.369
315.265,216.739,0.494,0.59,0.192,703.006,19.724,0.36,0.161,0.215,0.176,1.425
91.583,232.779,0.731,0.874,0.858,692.264,7.608,0.505,0.168,0.203,1.327,1.034
306.668,199.065,0.13,0.432,0.739,112.741,8.2,0.383,0.112,0.066,1.699,0.733
87.82,217.961,0.554,0.768,0.727,157.662,13.136,0.616,0.079,0.186,2.326,0.138
357.837,85.535,0.562,0.733,0.513,543.462,8.765,0.899,0.003,0.061,2.919,0.703
172.607,217.261,0.68,0.262,0.111,887.696,12.485,0.659,0.012,0.011,1.574,0.809
421.338,28.735,0.183,0.928,0.738,971.68,15.788,0.077,0.224,0.194,1.38,0.385
302.246,226.709,0.112,0.136,0.765,673.831,12.467,0.133,0.228,0.133,2.045,0.302
369.922,58.398,0.69,0.943,0.732,554.692,16.289,0.62,0.108,0.24,1.852,1.518
173.074,167.424,0.425,0.531,0.387,472.112,5.529,0.79,0.038,0.085,2.496,1.821
495.276,232.916,0.596,0.494,0.757,647.709,4.873,0.079,0.039,0.212,1.393,0.371
107.156,92.278,0.881,0.153,0.154,700.626,16.476,0.754,0.214,0.229,0.651,1.126
75.296,227.739,0.284,0.92,0.625,809.511,13.98,0.529,0.239,0.026,2.954,0.169
369.647,127.036,0.821,0.072,0.272,311.652,14.478,0.756,0.154,0.089,2.799,1.541
65.436,135.55,0.278,0.383,0.594,468.145,4.259,0.599,0.198,0.053,1.346,1.19
52.362,60.678,0.302,0.591,0.906,993.286,14.812,0.543,0.011,0.176,1.587,0.293
321.802,34.998,0.451,0.306,0.662,896.974,13.478,0.897,0.166,0.173,0.817,0.404
391.016,223.633,0.873,0.929,0.268,39.072,4.711,0.774,0.026,0.127,1.43,1.176
339.435,64.908,0.291,0.35,0.65,703.982,2.487,0.706,0.156,0.093,2.416,1.368
383.38,44.693,0.738,0.53,0.682,12.583,16.662,0.076,0.151,0.022,1.725,1.734
299.664,213.113,0.86,0.098,0.797,756.228,16.152,0.255,0.099,0.093,2.573,0.85
224.93,191.594,0.476,0.902,0.734,399.847,4.378,0.286,0.248,0.013,1.787,1.149
84.497,222.205,0.518,0.858,0.525,635.258,5.685,0.38,0.092,0.168,1.227,1.64
223.749,54.086,0.902,0.322,0.261,745.242,16.778,0.105,0.169,0.11,0.819,1.362
303.619,149.173,0.248,0.772,0.564,915.406,11.718,0.094,0.206,0.195,2.148,1.218
296.423,182.489,0.571,0.714,0.769,770.266,5.81,0.556,0.08,0.06,0.413,1.503
295.462,134.355,0.676,0.089,0.454,923.768,9.62,0.407,0.062,0.082,2.184,0.404
346.439,121.172,0.292,0.74,0.099,99.557,8.803,0.326,0.246,0.144,1.376,1.127
340.753,84.464,0.936,0.94,0.134,763.552,10.706,0.541,0.049,0.017,1.458,1.848
343.005,40.546,0.58,0.069,0.876,10.508,19.504,0.843,0.19,0.185,0.15,1.833
289.117,25.027,0.502,0.85,0.748,873.414,9.473,0.867,0.089,0.025,0.253,0.741
93.094,197.746,0.234,0.237,0.519,231.88,9.945,0.782,0.191,0.159,0.37,1.188
129.047,157.687,0.488,0.705,0.945,792.605,11.926,0.148,0.113,0.018,0.118,1.75
187.823,231.241,0.749,0.311,0.391,431.524,11.078,0.081,0.246,0.228,1.634,0.954
57.278,160.283,0.614,0.119,0.702,253.853,18.712,0.454,0.21,0.207,0.245,0.19
130.804,30.246,0.513,0.216,0.611,585.575,17.344,0.833,0.201,0.237,1.09,1.664
494.232,168.893,0.093,0.883,0.621,652.958,8.828,0.356,0.237,0.241,1.726,0.403
289.392,200.067,0.36,0.419,0.164,67.148,11.451,0.795,0.177,0.18,1.022,0.29
368.823,119.592,0.512,0.805,0.195,456.548,19.471,0.597,0.083,0.033,2.647,0.588
371.021,172.107,0.578,0.292,0.423,787.6,3.087,0.18,0.038,0.169,2.738,1.741
167.828,145.438,0.154,0.235,0.337,72.641,7.469,0.09,0.055,0.003,2.28,1.34
304.251,226.64,0.602,0.88,0.577,568.303,15.335,0.354,0.223,0.214,1.095,1.189
400.272,155.339,0.799,0.932,0.564,476.995,12.301,0.09,0.042,0.066,2.007,1.746
159.891,69.426,0.902,0.708,0.47,270.942,18.109,0.395,0.092,0.006,2.83,1.545
263.025,113.055,0.694,0.661,0.786,617.924,9.595,0.637,0.028,0.043,0.214,0.251
448.859,51.505,0.171,0.604,0.797,218.636,1.021,0.234,0.204,0.172,2.753,1.767
386.511,214.349,0.337,0.856,0.218,616.947,18.186,0.641,0.209,0.089,2.144,1.629
144.07,246.086,0.216,0.656,0.164,282.661,10.761,0.729,0.235,0.092,2.701,0.885
182.55,37.003,0.915,0.089,0.887,896.363,1.355,0.563,0.164,0.139,1.997,1.18
318.451,73.972,0.614,0.138,0.888,324.836,6.156,0.652,0.241,0.081,1.585,0.931
131.464,184.604,0.917,0.257,0.642,278.45,4.792,0.118,0.22,0.135,2.301,0.176
235.696,192.363,0.936,0.56,0.658,525.334,8.581,0.765,0.13,0.049,2.629,1.539
110.315,82.623,0.255,0.547,0.057,800.051,1.979,0.188,0.217,0.147,0.444,0.379
282.526,173.782,0.065,0.87,0.775,306.037,11.421,0.727,0.07,0.144,0.602,0.876
464.954,34.503,0.349,0.491,0.236,340.094,15.357,0.73,0.212,0.153,1.419,1.069
83.014,130.276,0.566,0.207,0.151,335.334,16.579,0.423,0.164,0.094,2.259,0.46
214.905,155.133,0.26,0.745,0.365,688.724,3.946,0.503,0.04,0.097,1.82,0.468
431.555,163.702,0.247,0.657,0.872,797.121,14.243,0.643,0.082,0.199,1.595,0.19
143.411,133.037,0.104,0.13,0.529,62.448,7.059,0.303,0.18,0.008,1.71,0.851
62.14,33.926,0.101,0.871,0.136,265.51,13.786,0.304,0.083,0.137,1.488,0.305
58.899,26.593,0.739,0.896,0.717,187.752,14.54,0.769,0.203,0.163,0.611,1.589
181.781,166.476,0.481,0.459,0.319,956.665,16.231,0.422,0.169,0.117,1.969,0.615
194.855,73.038,0.454,0.803,0.911,322.15,15.531,0.207,0.157,0.193,2.899,1.794
489.7,144.463,0.382,0.126,0.906,89.792,14.704,0.925,0.049,0.151,0.597,0.983
438.092,47.659,0.264,0.707,0.074,77.524,9.899,0.107,0.155,0.034,0.643,0.289
336.304,171.008,0.426,0.072,0.144,688.968,8.895,0.458,0.128,0.14,2.337,1.191
323.834,162.796,0.408,0.506,0.239,73.618,6.263,0.75,0.093,0.068,2.787,1.711
277.032,69.742,0.356,0.218,0.244,666.873,1.336,0.201,0.069,0.005,1.532,1.667
138.824,125.662,0.901,0.198,0.782,906.617,12.553,0.581,0.056,0.196,0.868,1.787
393.9,85.136,0.929,0.905,0.932,205.025,18.526,0.322,0.179,0.23,0.029,1.212
344.763,139.862,0.422,0.558,0.542,365.973,14.531,0.178,0.123,0.094,1.052,1.763
77.081,188.174,0.929,0.61,0.282,443.243,1.652,0.098,0.004,0.198,1.857,1.397
311.475,103.882,0.937,0.589,0.051,47.861,6.177,0.698,0.006,0.119,2.663,0.49
221.387,175.732,0.161,0.888,0.224,541.02,3.115,0.097,0.125,0.026,1.413,0.752
396.509,249.011,0.794,0.389,0.126,973.145,13.07,0.245,0.238,0.164,2.568,0.563
244.073,203.116,0.412,0.198,0.503,56.528,13.453,0.418,0.091,0.01,2.009,0.208
159.918,248.709,0.69,0.296,0.908,640.995,2.162,0.173,0.021,0.052,2.321,0.823
194.305,176.913,0.846,0.838,0.67,525.517,19.803,0.092,0.107,0.237,1.343,1.162
342.017,67.078,0.861,0.892,0.2,297.37,10.472,0.825,0.116,0.163,0.987,0.462
78.345,33.679,0.333,0.111,0.868,758.303,14.183,0.494,0.025,0.079,2.369,1.939
165.192,239.041,0.243,0.349,0.384,176.156,12.182,0.886,0.201,0.025,0.622,1.08
330.618,102.715,0.549,0.216,0.215,283.149,8.729,0.646,0.167,0.008,0.732,1.554
471.161,161.533,0.085,0.34,0.802,937.623,18.059,0.396,0.14,0.132,2.134,0.194
102.954,60.046,0.72,0.301,0.228,266.121,7.503,0.29,0.233,0.108,2.955,1.27
67.166,55.583,0.934,0.242,0.474,787.539,11.522,0.141,0.059,0.225,0.197,0.397
457.263,83.612,0.647,0.783,0.767,115.976,9.781,0.853,0.061,0.157,0.302,0.271
190.021,141.373,0.478,0.846,0.829,98.52,2.264,0.252,0.083,0.164,0.671,0.474
295.544,66.034,0.549,0.6,0.331,444.097,1.172,0.895,0.236,0.067,2.879,0.115
184.418,178.342,0.599,0.731,0.662,122.689,15.303,0.793,0.174,0.23,0.428,1.093
162.527,126.994,0.095,0.411,0.324,401.8,10.724,0.052,0.028,0.017,0.317,1.713
90.21,54.993,0.468,0.732,0.187,954.59,16.911,0.36,0.054,0.183,2.665,1.035
294.775,120.142,0.605,0.9,0.935,315.437,11.632,0.724,0.029,0.171,0.724,1.069
300.488,129.15,0.888,0.547,0.649,951.172,16.846,0.79,0.085,0.099,2.947,0.371
409.94,142.595,0.53,0.695,0.239,510.198,6.846,0.728,0.164,0.189,2.833,1.244
66.205,176.364,0.668,0.635,0.331,37.729,18.365,0.129,0.15,0.059,2.809,0.205
316.858,149.86,0.365,0.527,0.667,134.042,6.766,0.636,0.24,0.149,0.298,1.541
256.653,117.56,0.793,0.483,0.378,584.233,5.003,0.571,0.125,0.139,2.737,1.127
233.636,245.139,0.894,0.464,0.62,669.559,4.319,0.891,0.241,0.14,1.319,0.129
456,148.898,0.158,0.923,0.08,347.297,19.497,0.267,0.157,0.23,1.641,0.273
86.942,27.678,0.106,0.584,0.222,866.64,2.189,0.759,0.111,0.102,1.641,1.782
81.86,176.062,0.931,0.202,0.13,31.748,15.519,0.895,0.19,0.143,1.315,0.369
307.904,121.432,0.508,0.595,0.811,4.527,9.273,0.771,0.223,0.227,2.311,1.569
281.4,141.386,0.254,0.68,0.707,455.023,4.276,0.547,0.241,0.044,0.778,0.715
462.015,238.286,0.439,0.512,0.442,731.387,1.215,0.909,0.111,0.061,1.221,1.63
207.434,198.419,0.245,0.469,0.589,724.856,10.644,0.275,0.238,0.143,0.816,0.785
218.997,37.236,0.094,0.864,0.913,706.973,15.446,0.553,0.206,0.11,0.011,0.656
204.413,185.043,0.561,0.6,0.841,147.592,13.439,0.411,0.039,0.056,2.12,0.406
110.919,133.463,0.622,0.259,0.249,164.925,4.12,0.867,0.033,0.149,1.502,0.233
335.26,108.743,0.733,0.413,0.262,188.851,2.366,0.453,0.212,0.053,2.593,0.487
94.632,239.165,0.204,0.487,0.39,993.103,11.679,0.104,0.005,0.107,1.771,0.487
341.687,30.219,0.061,0.77,0.364,290.779,13.919,0.242,0.148,0.229,0.861,1.089
480.115,56.366,0.095,0.554,0.855,971.436,12.527,0.273,0.04,0.109,0.079,1.849
229.324,139.299,0.763,0.868,0.725,97.116,3.154,0.678,0.131,0.178,2.871,1.075
430.621,88.748,0.219,0.078,0.746,101.938,16.56,0.784,0.073,0.205,2.719,0.963
87.848,45.682,0.764,0.222,0.286,785.525,6.541,0.844,0.026,0.138,2.825,1.484
292.468,174.359,0.862,0.727,0.603,400.152,2.934,0.847,0.027,0.24,2.689,0.809
417.438,245.633,0.751,0.495,0.611,158.578,9.695,0.575,0.03,0.145,0.101,1.853
56.647,183.89,0.605,0.309,0.774,479.864,6.856,0.272,0.101,0.107,1.193,0.281
310.486,48.895,0.881,0.911,0.684,176.522,15.904,0.922,0.227,0.145,0.507,1.441
424.249,186.856,0.122,0.85,0.579,226.448,6.81,0.128,0.062,0.213,2.87,1.285
76.395,32.951,0.83,0.858,0.693,999.451,18.368,0.274,0.019,0.014,0.68,0.585
110.37,75.62,0.678,0.355,0.544,44.077,13.401,0.638,0.2,0.115,0.848,1.202
488.025,225.555,0.244,0.211,0.336,117.929,19.095,0.187,0.153,0.168,1.714,1.246
122.235,212.949,0.667,0.187,0.919,857.545,13.494,0.588,0.08,0.09,2.878,1.138
363.934,42.88,0.51,0.147,0.39,824.343,4.477,0.287,0.044,0.133,2.615,0.513
331.525,139.175,0.079,0.82,0.691,584.843,8.981,0.549,0.089,0.002,2.902,1.489
437.625,236.418,0.698,0.167,0.646,185.006,19.148,0.768,0.226,0.101,2.01,0.41
