"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
321.445,128.835,0.771,0.928,546.574,12.672,0.859,341.248,8.699,2.023,6.228,3.326,0.675
87.573,168.591,0.815,0.755,928.223,3.217,0.692,544.434,1.945,1.768,9.373,3.223,1.56
446.057,66.473,0.18,0.908,133.554,2.619,0.491,200.929,7.194,2.599,7.113,4.966,1.739
192.383,206.934,0.721,0.061,988.281,11.168,0.602,480.469,1.879,2.731,8.184,2.199,1.277
278.9,238.437,0.162,0.266,941.773,7.863,0.274,46.998,3.77,1.554,6.052,2.725,0.373
419.662,164.32,0.507,0.371,572.453,10.306,0.404,91.737,6.813,0.827,6.591,2.44,1.655
190.68,187.186,0.447,0.191,658.329,13.638,0.901,398.804,3.042,0.583,7.657,4.562,0.614
421.832,233.328,0.786,0.509,27.476,17.757,0.386,920.288,5.099,0.202,6.651,2.2,1.357
369.373,70.538,0.144,0.682,351.813,4.688,0.487,138.917,1.784,0.396,9.01,4.261,1.686
162.939,25.659,0.909,0.265,991.211,2.243,0.659,860.352,2.415,2.552,9.517,2.864,0.991
140.582,36.453,0.899,0.171,402.472,10.632,0.949,795.288,8.474,1.327,8.526,2.575,0.113
308.179,76.746,0.543,0.775,555.18,14.833,0.638,886.231,8.607,1.153,6.55,3.311,1.657
368.329,161.642,0.122,0.538,982.3,10.748,0.831,676.392,9.381,1.896,7.802,4.652,1.701
316.583,82.706,0.062,0.684,665.653,13.313,0.59,30.152,6.598,2.895,5.296,3.145,0.936
267.914,212.729,0.909,0.277,692.752,6.731,0.096,702.271,7.259,0.749,5.705,4.551,1.801
85.211,183.67,0.742,0.289,142.709,10.966,0.1,258.179,5.152,1.942,5.079,3.015,0.956
51.923,144.064,0.22,0.13,154.183,17.576,0.901,223.267,8.397,2.692,9.755,3.48,0.488
453.308,84.381,0.69,0.068,809.816,11.831,0.934,122.315,6.469,1.453,9.835,4.41,1.536
60.931,192.734,0.429,0.111,738.65,4.597,0.063,406.373,3.348,2.445,9.88,3.335,0.715
453.253,77.652,0.758,0.502,395.148,2.756,0.629,52.613,3.284,1.586,7.342,4.472,1.836
370.416,248.489,0.58,0.708,262.825,15.586,0.814,907.593,3.684,1.763,9.4,3.141,1.58
337.897,191.8,0.462,0.105,417.12,15.327,0.847,780.64,4.827,2.542,5.074,3.604,0.534
288.788,54.196,0.608,0.495,453.985,18.894,0.626,405.884,9.496,1.711,6.088,2.2,1.038
300.214,213.718,0.335,0.103,850.465,5.794,0.656,454.712,6.244,1.166,9.711,4.772,0.28
188.593,44.528,0.477,0.575,254.768,12.882,0.243,269.166,6.648,1.699,7.436,3.032,0.999
362.534,62.807,0.063,0.337,363.471,7.449,0.42,730.408,3.667,0.071,7.148,4.414,1.154
441.827,72.818,0.784,0.17,635.38,13.183,0.392,722.534,6.852,2.81,9.442,3.892,1.396
180.847,125.69,0.511,0.05,173.104,19.921,0.193,180.909,8.473,2.308,7.238,4.141,1.046
140.802,177.628,0.583,0.473,275.032,18.36,0.744,14.527,5.051,0.037,6.937,4.411,1.775
452.484,183.725,0.561,0.913,759.158,2.352,0.774,448.365,8.208,1.698,5.334,3.344,0.441
396.838,84.052,0.222,0.725,305.427,17.166,0.618,716.553,8.741,1.99,7.504,4.45,1.584
207.324,200.342,0.273,0.839,865.236,8.236,0.273,263.673,5.096,0.03,5.439,3.658,0.185
420.953,121.268,0.254,0.363,373.175,5.845,0.068,605.835,1.038,0.407,7.989,3.191,1.384
207.874,242.694,0.459,0.164,73.007,6.738,0.331,484.131,4.856,1.949,9.564,2.581,0.973
150.415,144.202,0.113,0.282,267.097,6.427,0.5,355.958,5.733,1.912,7.122,3.941,1.542
233.032,88.831,0.665,0.285,724.124,15.259,0.848,125.489,6.612,0.869,9.055,4.117,0.804
136.957,185.922,0.679,0.054,171.273,7.51,0.238,114.381,7.101,0.356,8.508,3.068,1.984
149.619,190.578,0.466,0.828,705.752,10.427,0.43,553.162,6.247,2.026,5.432,2.591,1.94
329.712,195.178,0.064,0.893,321.784,5.091,0.928,35.645,8.616,2.591,9.426,3.027,0.501
344.818,223.056,0.655,0.253,283.577,8.865,0.121,826.294,4.315,2.556,7.018,2.052,0.415
92.078,131.403,0.305,0.319,241.463,9.568,0.651,538.331,2.549,0.217,5.782,4.897,0.817
94.989,137.473,0.053,0.631,218.636,3.957,0.165,568.97,4.934,2.229,6.699,4.47,1.938
319.467,140.59,0.398,0.339,865.419,12.756,0.654,884.705,7.974,0.909,7.353,4.092,1.554
50.659,109.705,0.79,0.639,611.82,14.721,0.808,829.59,3.808,2.764,9.705,4.875,0.635
484.921,177.174,0.725,0.833,323.92,10.52,0.216,438.904,4.656,1.051,5.505,3.736,0.465
340.698,126.404,0.084,0.924,990.723,13.905,0.186,981.934,7.007,0.082,9.685,2.661,1.684
215.894,192.322,0.249,0.731,635.258,19.917,0.478,493.653,5.285,1.85,9.822,4.993,1.645
73.95,161.34,0.378,0.522,253.425,4.98,0.533,248.536,3.782,0.992,6.819,4.404,1.476
322.983,61.488,0.855,0.22,154.488,13.795,0.45,705.017,5.091,2.338,8.017,4.772,1.321
172.168,126.514,0.119,0.178,349.616,16.846,0.09,498.047,2.705,2.233,5.986,3.799,0.465
102.075,119.153,0.885,0.804,440.924,3.792,0.927,686.035,6.594,2.679,6.506,4.966,1.601
379.7,135.248,0.409,0.16,208.748,16.405,0.812,69.093,6.342,2.503,9.003,2.824,0.101
70.38,58.371,0.243,0.582,992.066,1.434,0.537,342.408,1.489,1.55,8.222,4.212,1.798
80.707,45.297,0.342,0.841,546.269,9.885,0.351,489.38,3.726,2.231,5.383,4.193,0.242
337.512,29.779,0.719,0.469,489.995,12.249,0.334,787.842,4.373,2.222,8.221,3.855,1.656
424.084,204.901,0.189,0.639,670.658,4.586,0.187,488.038,4.962,0.602,5.912,4.866,1.417
221.881,102.151,0.23,0.211,315.559,14.287,0.925,819.702,6.584,1.722,8.16,2.268,0.861
215.784,234.344,0.619,0.637,942.139,8.927,0.832,572.022,2.659,2.471,9.867,4.134,1.871
86.09,70.731,0.206,0.611,484.502,3.878,0.347,197.633,1.126,1.76,8.936,2.4,0.789
326.526,245.77,0.644,0.134,274.177,5.885,0.421,685.303,8.46,1.522,5.785,2.856,1.646
388.818,25.22,0.601,0.411,145.516,4.581,0.471,174.806,8.796,1.246,8.335,4.218,1.78
230.176,143.213,0.256,0.238,556.645,12.764,0.15,384.766,4.779,1.659,5.068,2.826,1.312
304.828,229.428,0.463,0.196,868.532,2.055,0.17,651.49,7.224,0.245,5.881,2.547,1.156
452.869,140.411,0.058,0.923,447.515,5.838,0.13,11.964,5.072,2.651,9.078,4.302,0.959
140.39,54.128,0.542,0.228,370.795,4.285,0.343,829.529,7.046,0.911,5.427,3.783,1.118
389.368,95.258,0.446,0.889,249.763,18.001,0.894,309.327,7.484,2.673,9.598,2.244,1.006
279.285,188.971,0.201,0.472,579.35,19.327,0.108,149.659,5.942,2.589,6.456,3.86,0.86
260.059,145.85,0.744,0.917,201.18,16.994,0.73,849.61,7.275,0.429,6.885,2.275,1.537
106.332,225.624,0.164,0.233,520.696,18.786,0.513,926.697,6.031,1.562,6.958,3.152,1.657
412.659,164.032,0.563,0.468,254.646,19.615,0.213,509.522,5.471,2.658,7.054,2.071,0.254
491.925,58.316,0.399,0.186,106.088,11.81,0.313,404.175,7.432,2.078,8.475,3.793,1.322
250.473,135.976,0.354,0.746,59.763,2.012,0.421,918.884,2.586,2.991,6.684,2.894,0.118
258.356,248.27,0.087,0.829,398.566,19.167,0.664,767.945,6.119,2.955,6.475,4.579,0.338
369.153,154.584,0.487,0.87,482.183,7.647,0.299,920.654,7.256,0.98,5.526,2.707,0.458
183.649,36.014,0.377,0.88,173.958,3.247,0.746,351.929,5.433,1.66,8.36,4.421,0.77
269.891,98.361,0.712,0.903,263.557,11.342,0.859,645.142,7.413,2.177,8.583,4.37,0.395
235.175,179.44,0.318,0.908,10.63,13.439,0.751,802.368,1.076,0.803,8.989,2.745,0.102
321.802,125.305,0.333,0.09,296.394,3.57,0.677,713.379,2.411,0.418,5.315,3.666,1.546
69.061,48.044,0.773,0.927,801.638,11.398,0.763,378.541,9.32,0.059,9.702,4.485,0.595
462.701,34.476,0.114,0.404,874.147,2.19,0.921,393.922,7.674,1.054,8.922,2.772,0.449
409.116,137.953,0.191,0.94,924.012,19.658,0.538,490.174,3.931,1.319,7.959,3.307,1.142
497.583,220.227,0.065,0.526,405.768,4.46,0.213,947.754,5.645,0.278,6.174,4.65,0.147
269.672,92.319,0.758,0.154,40.415,16.008,0.746,167.115,5.677,1.417,9.865,2.5,0.876
203.424,223.001,0.928,0.529,680.789,19.817,0.797,888.062,9.063,2.806,7.232,2.379,0.966
199.139,197.458,0.189,0.611,950.074,15.999,0.405,792.603,8.687,1.348,9.819,4.602,1.575
399.008,224.306,0.594,0.505,546.086,18.897,0.159,61.463,4.537,1.603,9.526,3.931,1.91
118.939,223.495,0.742,0.396,562.871,6.453,0.777,136.842,7.039,1.238,5.837,4.823,1.329
124.323,202.786,0.256,0.947,278.45,18.852,0.434,329.468,5.793,1.997,6.353,4.875,0.803
129.761,133.435,0.843,0.277,21.982,8.561,0.383,200.684,2.789,1.112,5.466,2.942,1.995
104.382,37.36,0.442,0.864,784.426,8.306,0.943,917.236,3.147,2.478,5.685,3.479,1.726
307.602,52.04,0.608,0.716,217.964,16.225,0.567,733.338,9.74,2.025,7.417,2.29,1.381
320.566,168.825,0.885,0.792,642.277,7.44,0.766,354.92,1.72,0.143,6.921,2.687,0.422
390.878,49.294,0.463,0.483,673.526,16.346,0.063,261.17,2.001,0.424,8.952,3.906,0.36
160.632,177.985,0.555,0.077,409.43,5.931,0.606,542.237,8.772,1.353,7.56,3.854,0.483
246.078,184.755,0.83,0.312,370.307,5.76,0.648,549.744,1.76,1.24,8.999,2.911,0.378
198.425,120.416,0.194,0.634,321.54,9.976,0.748,266.846,2.215,2.847,8.527,4.961,1.559
170.245,226.187,0.86,0.457,781.863,18.713,0.872,775.269,2.475,2.23,5.721,4.484,1.206
296.616,81.703,0.416,0.265,674.014,5.408,0.763,740.174,6.181,0.569,6.709,2.557,0.645
128.525,137.843,0.227,0.167,283.882,10.724,0.64,975.037,8.075,2.354,6.447,4.419,0.976
402.963,204.311,0.235,0.538,468.938,14.648,0.431,914.002,7.007,1.77,5.449,4.52,0.944
114.023,88.405,0.075,0.274,835.634,14.899,0.866,864.685,3.706,2.187,9.236,3.068,0.939
202.573,97.084,0.158,0.657,523.625,14.203,0.058,15.565,8.765,0.388,6.582,2.34,1.457
85.706,35.712,0.106,0.264,199.959,16.498,0.712,298.585,3.432,2.26,8.187,2.751,1.825
344.434,75.537,0.688,0.86,763.674,11.057,0.449,37.11,2.213,0.991,5.947,4.713,1.911
422.162,191.415,0.304,0.858,330.451,9.755,0.923,29.42,2.205,1.103,6.784,3.036,1.131
283.212,60.5,0.255,0.477,65.134,8.943,0.725,318.787,7.231,0.574,5.354,2.825,1.411
407.88,114.621,0.918,0.807,242.073,6.184,0.312,92.408,3.739,0.8,9.472,3.462,1.301
145.526,150.436,0.869,0.074,694.217,14.7,0.74,298.463,3.15,0.51,8.618,2.991,1.213
101.196,232.092,0.071,0.099,157.723,10.88,0.626,871.582,9.249,2.521,7.512,3.613,1.636
223.914,216.656,0.85,0.063,675.052,5.04,0.873,464.112,4.131,1.681,7.013,4.369,1.633
106.195,131.87,0.614,0.769,614.628,5.84,0.56,967.896,2.056,0.14,5.158,4.129,0.402
409.583,127.338,0.314,0.226,368.903,14.698,0.288,721.436,3.845,2.28,6.913,2.437,1.648
121.054,35.67,0.595,0.653,382.513,3.32,0.655,442.811,8.628,2.141,9.626,3.49,0.348
301.697,194.904,0.318,0.508,64.707,17.268,0.123,738.526,9.782,0.94,5.836,4.466,1.223
385.358,241.898,0.128,0.362,389.777,4.268,0.485,815.796,2.19,1.476,6.656,4.975,0.978
472.15,74.356,0.465,0.116,663.7,8.304,0.194,305.543,9.92,1.167,7.493,2.823,1.53
488.794,87.512,0.252,0.818,862.794,13.589,0.856,420.411,7.297,0.946,9.397,2.201,1.196
151.184,101.849,0.388,0.94,310.31,10.319,0.509,780.03,6.834,2.62,8.417,3.785,1.795
486.542,53.757,0.23,0.672,248.909,9.208,0.593,962.524,4.205,1.283,5.922,4.795,1.82
372.504,96.274,0.278,0.328,616.581,1.721,0.794,184.693,1.687,2.254,8.078,2.857,1.813
107.568,222.095,0.714,0.749,270.515,6.956,0.808,49.806,5.421,0.121,6.46,3.843,0.537
214.41,140.164,0.315,0.91,785.28,19.39,0.281,568.726,8.404,0.272,5.049,4.755,0.253
456.714,47.302,0.78,0.369,279.792,8.116,0.713,427.247,8.625,2.401,9.021,2.45,0.954
476.984,209.927,0.657,0.353,713.504,3.387,0.293,456.91,8.399,0.795,7.332,3.189,0.122
358.331,216.519,0.413,0.144,652.958,13.889,0.749,826.05,2.511,1.75,5.897,2.433,1.851
334.601,186.197,0.577,0.244,693.973,12.516,0.058,351.441,5.27,0.385,6.063,2.498,1.528
285.602,122.147,0.454,0.915,431.768,3.693,0.177,15.992,6.206,0.372,7.305,4.163,1.811
197.327,212.811,0.593,0.48,565.19,5.105,0.436,398.194,8.02,2.863,7.26,3.589,1.486
216.333,248.352,0.403,0.863,280.769,11.585,0.776,72.755,9.02,0.653,5.549,3.525,0.893
73.566,98.746,0.505,0.137,488.897,5.724,0.938,396.363,9.753,0.742,9.686,2.316,1.773
339.709,106.464,0.245,0.807,483.159,15.273,0.468,300.538,5.524,1.164,6.849,3.178,1.79
401.617,81.717,0.194,0.725,377.081,9.482,0.929,242.554,5.011,2.551,6.876,3.53,0.179
405.161,58.632,0.888,0.774,403.509,19.231,0.056,825.134,5.68,2.148,5.591,4.862,1.424
260.498,89.38,0.45,0.091,555.669,1.538,0.207,772.461,4.19,2.218,6.401,2.354,0.964
70.929,184.439,0.148,0.096,76.791,5.836,0.726,656.128,7.309,0.971,7.742,4.959,0.798
251.764,238.382,0.311,0.545,92.905,15.846,0.949,237.672,9.643,2.085,5.64,2.303,0.76
200.293,140.576,0.625,0.46,412.115,15.658,0.484,935.547,8.893,0.171,5.674,3.986,0.589
313.672,44.336,0.282,0.155,523.442,6.789,0.577,632.813,4.867,1.29,6.211,2.398,0.834
319.385,200.562,0.624,0.522,971.68,7.067,0.304,434.571,6.95,1.228,8.677,2.571,1.916
148.987,229.071,0.458,0.306,153.085,7.295,0.586,501.709,2.729,1.276,6.078,3.548,0.674
350.421,118.521,0.236,0.944,744.754,14.668,0.546,425.66,8.681,1.264,9.363,4.97,0.184
78.18,130.936,0.222,0.866,908.326,8.888,0.676,648.804,9.792,1.332,6.407,3.812,1.112
317.407,102.893,0.271,0.679,911.622,14.072,0.229,562.989,9.424,1.807,6.243,3.929,1.426
198.618,74.892,0.208,0.231,757.021,7.171,0.237,288.026,5.732,0.596,7.924,2.876,0.837
288.898,124.673,0.077,0.138,154.916,8.508,0.065,546.753,6.888,2.611,6.102,3.037,1.451
154.233,33.363,0.518,0.332,29.49,1.92,0.563,330.018,1.716,2.713,8.642,3.647,1.57
383.627,122.572,0.611,0.745,910.34,19.027,0.209,89.784,8.87,0.118,6.758,4.742,1.62
464.487,75.111,0.154,0.598,683.78,19.769,0.484,956.97,9.503,1.922,5.781,2.094,1.791
73.291,133.765,0.413,0.93,518.56,4.396,0.065,606.446,5.122,1.65,6.88,2.899,1.885
76.752,202.402,0.32,0.705,281.623,3.484,0.355,43.092,3.945,0.207,9.743,4.917,1.764
146.542,153.883,0.811,0.803,278.999,5.287,0.137,421.326,4.216,2.1,9.519,2.769,0.912
217.102,209.515,0.369,0.756,757.571,17.852,0.606,645.264,8.258,0.962,8.387,4.611,0.525
429.633,181.088,0.08,0.685,145.883,6.434,0.644,999.146,3.462,0.233,5.939,3.848,1.708
352.563,197.815,0.594,0.665,708.499,9.025,0.609,516.114,3.94,1.104,8.821,4.164,1.643
216.113,108.057,0.059,0.716,400.397,18.107,0.91,853.516,3.373,0.815,8.975,3.482,1.25
191.367,42.702,0.848,0.85,788.759,13.414,0.065,36.561,2.722,0.735,9.47,2.084,1.654
317.929,218.483,0.314,0.597,445.013,14.008,0.262,5.311,4.691,0.454,9.314,2.552,0.473
164.999,48.854,0.155,0.165,456.732,18.684,0.814,696.717,9.226,1.777,7.654,3.009,1.382
303.4,102.481,0.802,0.229,288.703,10.679,0.082,930.542,8.795,1.542,5.618,4.698,1.779
464.569,29.587,0.622,0.762,125.863,14.441,0.753,421.509,3.449,1.477,6.948,3.746,1.94
247.26,89.023,0.084,0.666,355.841,3.261,0.239,914.185,5.949,2.609,5.778,3.358,1.134
55.438,64.963,0.691,0.46,865.114,18.615,0.191,434.205,4.389,1.31,5.341,2.378,0.659
107.431,197.609,0.663,0.688,987,3.896,0.851,334.412,4.278,2.308,7.463,4.747,0.261
295.737,103.236,0.717,0.71,308.784,3.144,0.371,331.971,8.378,0.798,6.406,3.969,1.542
178.32,185.84,0.412,0.426,707.034,16.512,0.124,636.719,8.348,1.512,8.965,4.355,0.966
318.286,214.954,0.804,0.42,694.827,2.234,0.417,877.442,6.418,1.988,9.729,4.439,1.344
442.926,173.563,0.322,0.129,699.344,6.179,0.147,279.664,8.896,0.343,6.885,2.622,1.885
193.866,242.282,0.601,0.614,696.17,10.433,0.465,23.072,4.363,2.25,8.94,3.348,0.37
274.066,159.555,0.869,0.244,147.836,1.128,0.878,153.443,3.655,2.535,8.234,3.139,0.134
486.981,110.226,0.443,0.578,855.348,3.289,0.211,604.126,7.993,2.335,8.867,3.732,0.593
292.001,154.543,0.87,0.494,162.789,12.134,0.356,838.318,2.555,0.445,6.662,2.04,1.963
437.927,57.355,0.605,0.25,308.845,15.301,0.083,877.197,2.382,0.009,8.248,4.741,0.605
467.59,63.177,0.852,0.279,450.933,15.366,0.552,951.904,7.537,1.449,8.495,3.926,0.272
407.605,36.92,0.317,0.117,130.136,3.964,0.07,520.752,4.289,1.101,7.531,3.028,0.183
200.568,175.87,0.294,0.579,564.091,17.024,0.512,69.215,4.84,2.215,8.382,4.997,0.703
282.361,49.884,0.884,0.315,123.3,19.42,0.598,531.495,4.193,0.319,8.824,2.064,0.578
142.01,57.272,0.441,0.405,295.783,11.286,0.157,103.15,6.033,1.893,6.782,2.123,1.913
224.188,93.088,0.129,0.348,240.12,1.99,0.079,809.204,3.264,1.685,7.216,3.503,0.908
307.382,248.366,0.63,0.731,952.82,16.828,0.156,122.498,7.855,1.367,6.384,3.795,1.981
466.025,194.093,0.902,0.392,533.879,15.474,0.415,725.037,5.825,0.105,5.197,2.169,0.478
145.856,79.52,0.312,0.154,148.568,4.917,0.889,17.945,3.869,2.205,7.725,3.829,1.831
238.196,93.5,0.945,0.798,616.947,5.68,0.226,692.139,5.023,1.759,6.591,4.283,0.307
118.665,202.484,0.172,0.502,413.824,7.759,0.241,864.014,2.351,2.556,8.231,3.955,1.457
494.507,183.972,0.24,0.135,125.497,16.168,0.138,722.168,8.818,0.052,9.871,4.131,1.517
337.045,237.27,0.827,0.698,810.732,16.763,0.591,48.768,4.247,0.183,6.611,4.49,1.134
411.313,81.044,0.26,0.305,518.743,16.596,0.557,229.432,8.018,2.294,5.288,3.357,0.27
274.561,194.849,0.141,0.232,961.914,6.882,0.798,553.711,3.347,1.187,6.245,4.886,1.648
183.374,248.132,0.82,0.462,543.462,19.657,0.282,319.825,4.142,2.477,5.398,2.268,0.701
184.143,183.368,0.584,0.574,231.209,6.404,0.459,329.835,3.714,2.728,5.219,4.532,1.887
360.583,25.714,0.619,0.545,105.722,10.848,0.434,924.072,6.179,2.774,9.733,3.288,0.387
269.342,50.296,0.332,0.482,350.715,7.979,0.394,776.734,8.448,0.656,9.82,3.17,0.651
240.366,166.078,0.304,0.603,799.013,7.783,0.426,615.174,2.806,0.944,8.584,2.182,1.888
256.213,154.364,0.841,0.556,367.926,8.853,0.224,779.053,4.803,0.678,8.441,3.512,1.708
475.473,248.476,0.804,0.296,559.758,11.512,0.871,418.885,7.086,1.492,9.184,4.394,1.113
447.815,132.391,0.886,0.06,332.77,10.412,0.087,306.397,1.393,0.924,9.945,4.274,1.28
74.994,73.203,0.063,0.195,769.9,9.941,0.935,125.123,4.192,0.102,7.536,3.804,1.896
382.117,141.071,0.534,0.857,73.496,18.845,0.739,362.549,9.405,1.424,9.396,2.752,1.649
464.24,156.534,0.555,0.333,806.276,18.954,0.547,608.277,9.832,2.005,6.468,4.505,0.967
160.852,181.39,0.931,0.868,132.577,1.227,0.719,20.265,9.383,2.087,9.012,3.486,0.773
481.982,112.231,0.471,0.872,954.102,14.452,0.467,77.149,4.683,2.148,5.737,4.253,1.166
232.813,228.906,0.753,0.134,593.754,13.469,0.809,906.25,2.969,0.657,5.469,2.844,1.067
311.694,106.628,0.943,0.05,719.241,8.45,0.729,315.919,9.099,0.708,9.402,4.975,0.584
72.687,64.029,0.186,0.332,658.817,15.707,0.089,245.972,5.657,0.256,6.59,2.181,1.847
191.119,130.716,0.741,0.8,83.139,10.094,0.16,477.906,8.395,1.974,8.423,4.477,1.906
251.874,26.95,0.688,0.674,395.392,4.866,0.398,97.291,1.164,1.652,9.858,4.016,1.404
319.33,221.738,0.102,0.628,805.056,9.273,0.728,660.279,3.172,1.496,9.001,4.565,1.096
322.406,203.061,0.597,0.456,360.724,9.626,0.05,721.802,1.95,0.831,8.576,3.789,0.674
405.353,90.176,0.753,0.925,734.011,3.999,0.145,625.855,4.646,0.394,6.673,2.378,1.173
353.003,28.845,0.214,0.344,33.701,15.018,0.456,595.215,7.605,2.343,9.47,4.079,0.852
288.678,209.378,0.392,0.288,26.499,1.967,0.271,265.015,1.03,2.027,9.683,3.932,0.69
195.679,132.996,0.318,0.55,305.183,19.583,0.413,636.231,6.357,1.903,5.3,4.061,1.159
354.486,84.628,0.65,0.698,570.683,14.32,0.432,738.404,5.563,2.199,5.954,4.331,1.873
319.687,55.885,0.071,0.08,987.976,19.278,0.56,165.467,4.445,0.747,8.435,2.916,0.325
468.524,129.123,0.294,0.794,517.461,9.338,0.392,781.861,4.284,0.314,8.564,2.812,1.476
414.911,174.387,0.06,0.483,945.191,13.606,0.917,951.782,7.817,1.691,8.3,4.072,0.648
378.601,223.688,0.934,0.203,143.807,4.447,0.62,932.861,8.35,0.463,6.544,4.463,0.576
270.935,246.32,0.679,0.767,883.058,5.281,0.29,170.167,3.753,0.677,9.791,4.73,0.504
267.831,230.348,0.315,0.11,243.843,1.354,0.675,175.233,1.228,2.697,6.882,2.804,1.961
207.709,52.548,0.184,0.274,338.263,11.685,0.367,599.732,1.291,1.642,6.276,3.294,1.675
130.063,221.669,0.148,0.867,893.739,14.221,0.219,104.432,4.643,1.919,9.663,2.982,1.016
56.976,205.698,0.544,0.08,99.008,19.2,0.63,796.021,4.165,2.155,5.861,3.894,0.246
396.289,126.074,0.482,0.496,503.911,19.184,0.785,558.594,7.926,0.153,7.48,3.277,1.308
347.949,214.404,0.667,0.108,552.739,2.299,0.892,951.172,1.158,2.467,9.502,3.846,1.553
63.239,152.469,0.35,0.27,230.599,7.96,0.344,873.413,4.677,2.123,6.417,2.528,0.828
201.611,157.495,0.241,0.624,983.399,17.532,0.708,993.164,7.97,0.654,6.743,4.763,1.162
217.075,114.003,0.406,0.166,587.101,16.485,0.84,47.791,3.816,0.871,8.462,4.734,1.276
299.225,239.261,0.553,0.141,518.682,9.834,0.151,366.578,7.006,2.987,7.3,2.221,1.141
51.62,169.704,0.931,0.641,880.555,17.014,0.439,163.514,4.005,2.967,9.87,2.043,0.99
323.065,44.089,0.367,0.394,659.061,18.04,0.772,169.556,7.755,0.358,9.34,3.33,1.423
272.006,245.18,0.493,0.666,25.583,10.009,0.728,357.361,3.86,1.249,6.357,3.143,1.873
310.98,169.223,0.423,0.381,292.365,5.952,0.741,196.412,3.55,2.852,8.371,3.76,0.965
384.589,143.405,0.054,0.721,287.971,9.357,0.712,517.212,6.806,1.354,6.274,2.709,1.4
412,231.598,0.804,0.073,311.774,7.638,0.251,280.518,1.776,0.568,9.415,4.076,1.143
131.903,185.812,0.436,0.304,113.168,11.75,0.935,971.314,4.688,2.733,6.171,4.833,1.759
191.806,99.171,0.719,0.744,174.508,16.958,0.683,396.912,7.09,1.745,5.276,3.434,0.883
160.165,216.945,0.065,0.118,510.442,12.95,0.099,248.475,7.02,2.846,8.596,3.88,0.774
374.591,236.514,0.692,0.224,786.745,6.559,0.762,713.745,3.82,2.344,5.198,3.813,1.425
93.616,201.385,0.484,0.456,873.781,16.758,0.623,566.163,6.79,2.992,6.771,2.194,1.323
62.387,219.472,0.941,0.532,618.351,6.391,0.193,79.041,4.098,1.152,5.493,3.327,1.463
345.175,51.051,0.639,0.574,478.216,18.869,0.295,315.858,1.087,1.807,5.085,3.695,1.184
179.089,59.772,0.31,0.897,356.696,12.128,0.386,325.44,4.922,1.031,9.445,3.614,1.94
76.23,90.602,0.839,0.381,685.245,5.881,0.896,827.576,5.06,1.444,5.925,3.425,0.601
277.472,158.511,0.603,0.094,285.774,3.053,0.249,286.988,9.331,2.101,6.795,4.238,0.499
427.545,52.054,0.831,0.278,983.521,10.799,0.626,222.047,1.909,0.82,6.5,4.131,1.91
262.311,208.499,0.627,0.805,585.087,14.213,0.83,136.109,4.37,2.671,8.648,4.061,1.304
85.046,184.137,0.713,0.839,944.581,12.833,0.131,428.956,6.627,2.326,6.954,2.694,1.159
215.674,52.026,0.381,0.596,514.653,12.188,0.286,711.914,8.813,2.81,5.649,2.044,0.478
196.008,156.781,0.749,0.376,460.699,6.274,0.817,35.89,4.179,1.103,7.997,4.939,0.245
65.903,70.058,0.863,0.497,813.662,17.524,0.692,930.603,5.434,2.675,9.048,2.132,1.074
330.811,54.224,0.253,0.569,586.918,4.507,0.46,678.711,8.972,0.063,9.37,4.511,0.902
220.728,80.92,0.535,0.872,298.347,16.521,0.696,262.208,6.014,1.631,8.84,2.722,1.729
426.831,185.291,0.783,0.478,354.01,5.073,0.056,712.403,8.941,2.319,5.291,3.774,1.956
145.004,125.429,0.846,0.648,512.883,3.497,0.576,809.509,4.414,1.258,9.262,4.253,0.46
357.507,220.172,0.723,0.808,846.925,16.618,0.437,604.737,5.959,0.791,5.372,2.541,1.602
272.198,157.632,0.36,0.59,852.174,13.221,0.822,158.082,7.327,2.956,5.291,4.132,1.626
390.411,45.792,0.505,0.874,923.463,13.759,0.779,897.339,7.23,1.044,7.21,3.544,0.734
90.073,153.334,0.383,0.432,773.623,9.453,0.283,765.564,2.015,1.138,7.832,3.09,0.959
301.889,43.91,0.616,0.768,857.606,6.966,0.717,751.892,2.419,1.917,8.877,2.194,0.357
305.981,178.918,0.899,0.733,269.05,1.121,0.266,514.161,5.891,1.227,9.866,3.044,0.139
365.088,86.304,0.659,0.262,854.494,1.872,0.086,67.384,8.989,1.814,7.622,3.204,1.652
116.357,210.669,0.077,0.928,16.611,18.015,0.749,764.649,9.745,2.335,7.3,2.565,1.291
80.762,151.123,0.133,0.136,896.485,18.33,0.526,794.922,7.064,1.811,8.408,2.439,0.993
369.922,184.961,0.62,0.943,148.446,9.164,0.915,757.813,5.992,2.414,8.086,4.273,1.083
237.729,86.537,0.79,0.531,632.999,3.812,0.353,374.94,5.249,0.716,9.16,4.731,0.928
322.791,247.638,0.079,0.494,924.073,3.908,0.812,785.401,6.829,0.612,7.321,2.544,0.197
465.366,53.578,0.754,0.153,299.018,17.283,0.876,115.174,7.306,2.444,6.084,3.682,0.893
167.197,37.648,0.529,0.92,901.063,19.185,0.141,639.099,8.286,2.05,9.924,2.239,0.867
