"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","RTFRAC1","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
119.214,103.552,0.105,0.144,0.527,124.52,10.25,0.21,597.168,1.453,1.663,9.5,2.672,0.163
469.183,44.418,0.584,0.458,0.137,784.06,14.547,0.149,72.389,9.485,0.828,8.441,4.776,1.992
461.191,70.387,0.941,0.624,0.459,651.432,12.556,0.426,892.517,4.239,0.216,8.333,3.184,1.978
205.731,82.101,0.106,0.916,0.932,745.486,16.264,0.481,651.978,9.129,2.695,9.761,2.504,0.359
413.977,167.328,0.425,0.137,0.451,449.468,9.178,0.687,618.897,4.448,0.721,7.164,4.088,0.222
440.729,44.583,0.383,0.624,0.821,423.956,1.1,0.051,454.468,7.131,2.921,5.807,2.773,0.416
467.81,147.882,0.51,0.148,0.339,662.845,14.383,0.259,118.409,1.341,1.188,6.737,4.432,0.812
153.876,240.744,0.55,0.938,0.238,583.378,15.262,0.806,282.838,6.896,2.549,5.474,3.26,0.751
186.285,126.102,0.934,0.628,0.926,905.396,4.681,0.056,10.133,6.877,0.218,9.279,3.303,0.24
473.715,175.526,0.16,0.693,0.923,900.941,12.769,0.128,86.366,9.306,0.835,9.751,4.823,0.764
194.745,55.515,0.715,0.539,0.604,705.447,7.561,0.08,567.017,2.106,1.749,6.104,2.923,1.597
298.373,193.324,0.187,0.663,0.168,384.345,8.706,0.579,602.967,2.46,0.428,6.534,2.781,1.186
200.375,200.575,0.401,0.614,0.32,39.621,12.287,0.397,560.975,2.539,2.704,5.855,3.423,1.794
232.703,229.84,0.361,0.263,0.886,513.433,19.634,0.703,859.619,3.336,1.033,7.015,2.654,1.436
452.209,162.714,0.47,0.132,0.26,1.231,5.077,0.545,252.686,2.241,1.86,5.714,2.433,1.46
313.013,112.122,0.069,0.438,0.531,928.223,10.602,0.414,27.833,7.631,2.123,7.913,4.679,0.969
385.852,68.89,0.481,0.418,0.619,511.968,5.615,0.518,431.397,2.76,0.908,9.977,4.651,1.839
75.873,185.263,0.877,0.904,0.604,847.536,12.97,0.333,184.693,3.078,0.895,9.637,4.803,1.038
193.591,52.96,0.777,0.724,0.915,740.969,8.148,0.864,227.784,6.262,1.141,5.878,3.542,0.968
224.106,124.55,0.645,0.068,0.677,268.135,14.402,0.332,953.552,4.033,0.625,5.572,3.299,1.402
227.209,50.214,0.92,0.582,0.71,501.226,14.577,0.095,752.686,6.741,0.36,8.214,3.933,0.465
249.347,144.449,0.097,0.938,0.138,420.538,18.272,0.927,613.16,4.49,2.015,8.417,4.799,0.427
88.562,210.504,0.776,0.214,0.752,255.623,9.391,0.837,617.432,6.359,2.368,8.304,2.115,1.047
252.698,240.497,0.567,0.282,0.416,718.02,7.49,0.463,321.046,4.65,0.355,5.372,2.755,0.36
467.371,203.912,0.831,0.265,0.694,851.32,1.264,0.357,513.917,6.763,1.683,5.736,3.269,1.984
403.87,31.317,0.658,0.204,0.93,491.46,18.029,0.146,281.983,6.829,2.112,9.786,3.763,0.811
346.191,60.596,0.839,0.512,0.052,283.21,5.936,0.811,52.735,8.154,1.752,9.932,4.502,1.32
277.582,115.61,0.398,0.223,0.26,905.152,13.286,0.434,115.357,6.004,1.543,5.218,4.788,0.15
214.246,49.225,0.099,0.096,0.638,413.824,11.952,0.188,201.417,2.826,2.245,7.299,3.457,1.611
297.797,106.381,0.365,0.885,0.368,727.42,2.635,0.594,957.153,6.936,0.108,6.146,4.243,1.848
301.312,241.733,0.836,0.555,0.614,532.109,16.143,0.77,277.467,2.225,2.755,6.966,4.454,0.371
249.072,179.468,0.877,0.156,0.84,475.591,2.206,0.075,67.384,8.339,0.426,9.858,4.968,1.466
416.367,155.202,0.398,0.4,0.31,153.39,10.812,0.533,691.346,7.702,1.183,7.639,2.979,0.295
266.266,198.611,0.225,0.054,0.076,661.258,3.159,0.23,473.023,8.687,2.262,9.641,3.415,0.593
356.464,129.343,0.673,0.89,0.478,377.326,16.171,0.122,457.642,7.872,0.952,5.245,4.283,1.13
59.064,48.868,0.377,0.83,0.7,653.934,18.365,0.223,34.059,5.448,2.071,9.907,4.866,0.973
242.645,56.613,0.855,0.476,0.205,233.772,16.189,0.295,77.76,3.047,1.254,7.789,3.078,0.833
308.728,128.107,0.389,0.297,0.572,434.332,3.435,0.504,741.455,9.303,0.175,8.876,4.063,1.578
98.45,107.123,0.072,0.497,0.125,435.797,5.207,0.9,968.506,9.633,2.777,5.748,3.262,0.879
246.326,167.218,0.517,0.928,0.191,108.163,18.687,0.885,173.097,1.13,0.087,7.635,2.393,0.299
499.561,82.349,0.591,0.682,0.466,809.572,7.29,0.098,760.742,9.06,2.247,7.31,2.97,0.801
450.177,51.065,0.864,0.417,0.691,726.199,9.718,0.794,887.573,5.044,0.6,6.205,4.474,0.985
85.898,46.217,0.356,0.555,0.296,544.011,19.421,0.209,488.221,6.999,1.229,7.718,4.713,0.886
236.191,182.887,0.491,0.174,0.909,151.437,3.056,0.876,392.518,8.739,1.716,5.833,4.684,0.983
289.557,81.497,0.826,0.94,0.603,384.894,7.483,0.846,352.906,1.014,1.586,8.972,3.265,1.396
123.169,242.2,0.308,0.761,0.208,975.098,7.336,0.71,137.208,2.147,2.076,9.397,3.976,0.814
491.431,121.35,0.359,0.401,0.494,230.965,8.561,0.321,455.567,9.196,2.422,6.165,4.755,0.553
254.62,184,0.691,0.738,0.36,869.752,19.534,0.241,101.441,7.127,1.745,5.078,2.115,1.508
247.809,158.621,0.473,0.119,0.331,167.123,15.888,0.467,685.913,6.701,2.69,6.525,4.065,1.755
346.796,151.755,0.203,0.934,0.132,117.563,18.88,0.806,244.752,7.151,0.595,9.571,2.812,0.932
465.613,71.198,0.56,0.662,0.255,503.667,13.956,0.487,541.26,7.572,2.96,6.342,3.492,1.23
308.783,248.105,0.84,0.944,0.318,83.871,17.831,0.693,592.896,2.603,1.018,7.127,2.91,0.832
281.207,219.266,0.167,0.115,0.468,194.466,9.282,0.71,392.945,8.916,1.554,6.896,2.342,0.411
198.755,218.469,0.536,0.716,0.746,955.567,18.543,0.094,305.176,4.573,1.572,6.018,4.152,1.708
215.564,150.079,0.455,0.055,0.435,821.047,1.728,0.296,378.174,3.01,0.116,6.317,4.239,0.544
473.193,95.532,0.77,0.805,0.687,0.987,8.7,0.826,928.711,5.298,0.314,7.134,3.356,1.835
139.758,241.156,0.411,0.488,0.577,652.591,19.569,0.645,478.272,7.682,2.923,6.774,2.729,0.564
480.225,162.329,0.25,0.482,0.476,922.852,17.31,0.25,381.837,7.126,1.017,8.149,3.591,0.995
295.05,184.879,0.455,0.355,0.764,381.476,2.983,0.358,277.222,8.92,2.273,5.175,4.916,0.505
242.563,52.919,0.373,0.192,0.629,445.867,9.318,0.819,654.724,9.007,0.548,5.386,2.766,1.857
112.128,93.307,0.845,0.423,0.728,115.609,13.276,0.118,406.861,4.04,1.761,8.936,2.161,0.734
473.303,166.229,0.231,0.878,0.752,985.596,19.624,0.925,112.061,3.507,2.282,9.23,3.886,1.491
282.031,91.797,0.458,0.205,0.317,421.881,5.453,0.402,46.876,3.953,2.391,6.484,3.359,0.165
314.166,107.864,0.467,0.371,0.849,892.701,14.756,0.529,673.218,2.913,0.766,7.526,2.492,1.598
72.028,91.824,0.909,0.92,0.233,495.244,17.372,0.875,795.288,9.935,1.893,9.885,4.206,0.481
495.001,140.274,0.63,0.127,0.559,622.684,15.396,0.757,377.808,5.167,0.665,5.063,3.648,1.408
339.655,57.327,0.304,0.341,0.788,273.567,4.106,0.383,358.765,6.622,2.611,7.419,4.373,0.125
403.595,52.383,0.054,0.085,0.77,263.313,9.162,0.828,862.183,7.276,2.305,5.61,4.726,1.191
330.701,181.281,0.123,0.084,0.472,420.66,5.625,0.379,360.596,8.442,2.898,7.948,4.831,0.672
482.751,58.673,0.484,0.364,0.238,227.303,2.322,0.887,96.925,7.792,0.959,8.973,3.395,0.731
417.932,136.786,0.461,0.289,0.676,147.714,9.122,0.737,500.733,8.236,2.58,5.88,2.919,0.625
78.125,235.938,0.669,0.331,0.219,62.509,9.313,0.556,812.5,7.188,0.188,5.938,3.313,1.129
271.567,76.21,0.761,0.338,0.708,662.662,4.383,0.3,723.084,9.552,1.152,7.036,2.96,0.865
185.571,218.03,0.914,0.605,0.361,332.526,11.975,0.553,979.004,2.375,0.946,9.875,3.138,0.289
63.129,138.461,0.56,0.497,0.549,725.467,6.012,0.385,638.794,3.825,2.035,5.491,4.905,1.564
135.995,240.016,0.649,0.135,0.449,905.335,10.404,0.816,396.424,9.337,0.86,9.134,4.789,0.913
109.985,174.963,0.053,0.812,0.484,477.056,10.565,0.943,959.473,4.098,1.754,6.301,3.126,1.603
93.176,32.416,0.778,0.55,0.396,17.832,6.914,0.545,300.538,4.606,1.476,5.494,2.266,1.602
378.793,89.394,0.674,0.208,0.255,361.884,19.746,0.754,484.803,9.939,0.343,5.103,4.893,0.718
280.658,37.167,0.334,0.663,0.486,21.372,11.894,0.187,280.396,6.54,0.831,6.815,2.723,1.951
425.815,143.666,0.358,0.83,0.447,355.048,19.208,0.946,905.701,2.758,0.774,8.164,2.834,0.63
143.823,27.966,0.253,0.193,0.323,241.707,16.929,0.877,979.98,2.929,1.499,7.664,2.461,0.52
51.263,102.646,0.898,0.067,0.794,308.479,5.697,0.65,36.256,7.648,1.809,7.957,4.592,0.836
210.703,201.784,0.289,0.2,0.749,516.667,11.331,0.262,578.064,5.136,0.163,9.065,2.076,1.5
434.467,202.841,0.441,0.327,0.618,394.415,13.861,0.403,200.318,6.593,0.942,9.09,2.506,0.509
425.238,161.313,0.412,0.096,0.528,858.278,4.082,0.814,505.982,6.989,0.371,8.577,3.991,0.678
348.059,59.662,0.332,0.209,0.948,927.979,9.512,0.808,960.693,9.422,0.738,5.787,2.254,1.237
103.009,72.598,0.317,0.292,0.528,579.716,2.705,0.571,483.277,5.694,0.864,5.551,2.956,1.883
391.895,118.604,0.663,0.927,0.396,822.267,5.787,0.41,529.297,5.271,1.307,9.58,2.604,1.398
392.059,41.672,0.788,0.487,0.757,331.428,3.349,0.46,362.916,5.683,2.812,9.8,2.34,0.561
393.872,71.692,0.526,0.22,0.777,889.161,16.985,0.52,160.645,1.655,2.381,7.327,4.421,1.98
130.09,119.427,0.177,0.054,0.681,506.108,6.84,0.682,976.318,7.594,2.847,6.959,3.145,1.081
128.992,239.508,0.702,0.238,0.622,376.715,4.864,0.32,746.338,3.582,1.326,9.691,2.408,1.848
92.27,77.968,0.136,0.711,0.434,592.35,8.984,0.35,652.771,3.716,2.019,6.763,4.764,0.694
451.88,35.657,0.368,0.547,0.802,268.074,10.231,0.488,992.676,9.635,2.135,6.956,3.964,1.832
156.293,35.629,0.394,0.071,0.116,666.873,17.368,0.592,189.576,1.399,2.866,5.589,4.097,0.857
286.7,94.131,0.938,0.47,0.132,925.416,6.082,0.713,274.293,4.306,1.268,5.952,2.235,1.817
177.496,81.277,0.276,0.597,0.697,323.371,3.419,0.776,529.664,4.732,0.534,7.307,3.596,1.818
457.373,75.317,0.281,0.823,0.269,590.824,17.384,0.801,41.993,5.966,2.528,8.403,3.626,0.614
343.335,171.667,0.191,0.789,0.789,399.908,1.826,0.918,392.09,6.849,2.102,7.263,4.155,0.524
50.769,152.057,0.208,0.592,0.888,269.294,6.534,0.895,744.385,8.556,0.476,6.263,3.539,0.639
438.586,246.429,0.376,0.2,0.711,316.657,15.561,0.455,986.084,4.096,2.431,5.016,4.018,0.58
306.586,45.737,0.256,0.706,0.343,340.705,11.616,0.548,718.872,1.487,1.103,6.556,3.505,0.395
445.288,25.769,0.142,0.824,0.627,470.22,4.349,0.517,603.028,7.482,2.594,8.162,4.788,0.664
158.627,235.072,0.161,0.295,0.419,448.797,13.864,0.581,374.451,5.852,2.555,7.071,2.927,0.195
395.081,190.399,0.5,0.208,0.736,503.179,1.923,0.6,832.764,7.216,2.85,8.439,4.548,0.337
223.364,230.774,0.642,0.737,0.401,104.013,12.458,0.326,250.489,2.534,1.783,7.307,4.222,0.479
282.91,204.736,0.6,0.92,0.122,798.83,8.607,0.122,474.61,4.639,0.019,6.104,3.236,1.289
302.466,180.676,0.371,0.403,0.257,529.79,16.688,0.871,488.77,4.327,0.74,5.374,2.968,1.14
357.452,171.255,0.728,0.339,0.453,328.742,4.653,0.532,337.769,7.742,1.728,5.966,4.652,0.711
364.758,128.656,0.861,0.938,0.127,152.596,10.069,0.195,978.272,3.182,1.424,9.274,4.229,1.559
53.159,245.619,0.794,0.394,0.321,901.917,19.505,0.764,983.826,6.274,1.102,8.086,3.537,1.097
445.37,85.329,0.818,0.079,0.505,717.837,16.341,0.085,958.923,6.524,0.298,5.696,4.602,0.291
263.519,249.203,0.595,0.926,0.12,873.903,11.504,0.575,459.107,5.723,0.137,9.749,3.757,1.704
80.844,204.091,0.809,0.769,0.728,148.995,8.428,0.299,764.099,7.742,1.251,8.277,2.907,0.395
260.883,152.963,0.417,0.797,0.069,911.012,6.42,0.162,148.56,2.823,0.19,9.954,4.184,1.063
184.198,78.366,0.131,0.208,0.851,197.64,14.538,0.396,402.955,2.458,0.976,7.237,2.15,1.394
130.145,225.363,0.63,0.701,0.43,983.765,11.439,0.52,827.759,5.297,2.004,9.039,3.828,0.335
143.988,133.188,0.299,0.659,0.865,733.279,11.207,0.926,130.982,8.114,2.995,7.952,2.116,1.425
398.129,111.366,0.452,0.366,0.793,318.916,6.164,0.497,66.834,7.584,0.496,9.068,4.741,1.798
152.475,241.664,0.761,0.736,0.537,333.564,5.515,0.498,114.686,9.948,2.361,9.639,4.574,1.132
343.884,230.06,0.74,0.368,0.755,699.954,11.451,0.574,7.081,2.413,2.846,9.266,4.485,1.858
392.773,43.457,0.082,0.672,0.693,167.977,14.582,0.264,980.469,3.918,2.449,9.98,2.715,0.78
258.823,237.709,0.945,0.32,0.184,569.89,8.298,0.402,237.733,5.536,2.824,9.942,3.056,0.607
339.819,36.316,0.662,0.669,0.191,329.597,16.521,0.616,837.403,2.56,0.954,5.896,4.553,1.006
225.204,96.535,0.188,0.515,0.766,546.941,16.805,0.868,149.354,1.84,0.553,7.918,3.843,0.363
350.861,212.344,0.187,0.317,0.806,567.997,12.279,0.202,307.496,8.612,0.829,9.399,3.952,0.429
312.436,200.356,0.947,0.747,0.421,228.096,18.8,0.326,321.717,3.303,0.897,7.94,3.812,1.497
56.757,120.993,0.875,0.34,0.248,613.651,12.868,0.064,990.845,7.96,2.95,6.817,4.816,1.608
377.475,129.164,0.311,0.286,0.087,833.559,15.015,0.948,614.685,5.448,0.862,7.139,3.074,0.137
158.929,126.596,0.748,0.326,0.751,325.08,4.194,0.731,296.998,2.19,0.869,5.228,4.208,1.483
124.542,118.961,0.374,0.632,0.409,596.318,7.51,0.6,187.379,8.604,1.722,5.195,3.639,1.99
177.524,148.72,0.053,0.92,0.295,902.894,1.08,0.464,760.193,6.019,2.083,6.851,2.825,0.45
330.536,160.324,0.904,0.877,0.507,475.957,15.744,0.625,819.946,4.383,1.418,8.765,4.649,1.719
231.549,180.814,0.646,0.248,0.269,802.858,15.572,0.118,833.374,9.979,2.277,9.694,4.754,1.73
239.899,176.639,0.714,0.092,0.544,243.294,13.327,0.254,617.554,2.605,0.142,5.91,3.52,1.845
316.473,40.793,0.594,0.793,0.929,194.71,5.65,0.878,788.697,7.476,0.012,5.797,2.868,0.786
167.664,132.281,0.063,0.85,0.095,87.656,11.247,0.13,722.901,2.668,2.333,5.824,2.572,0.775
467.535,97.977,0.596,0.741,0.813,280.403,16.556,0.843,385.132,5.752,0.593,8.654,2.178,1.483
333.337,150.958,0.691,0.571,0.945,426.519,18.427,0.187,249.268,5.155,1.088,6.415,2.915,1.469
180.078,223.633,0.662,0.591,0.732,726.565,8.273,0.83,414.063,1.633,1.055,9.805,2.07,0.461
486.761,137.582,0.352,0.873,0.158,26.255,12.914,0.269,986.45,2.102,2.913,5.355,2.081,0.453
296.259,190.646,0.399,0.562,0.607,634.159,12.516,0.269,810.181,4.963,0.616,8.658,4.842,0.697
207.214,214.459,0.929,0.616,0.427,523.198,4.53,0.737,748.291,9.154,2.854,8.627,3.597,0.709
249.402,249.615,0.451,0.476,0.68,929.444,14.624,0.877,279.542,6.623,0.511,8.47,4.254,1.518
426.913,237.819,0.11,0.66,0.5,973.694,17.789,0.259,558.533,8.898,2.377,5.413,4.362,0.901
207.187,112.135,0.746,0.305,0.264,711.978,7.027,0.424,132.752,9.987,2.811,7.776,3.225,0.987
469.513,171.475,0.235,0.442,0.554,269.172,12.613,0.348,493.042,4.587,1.362,7.358,3.829,0.386
147.641,37.099,0.296,0.846,0.355,844.301,8.279,0.573,115.663,3.312,1.181,9.175,2.649,0.566
372.888,160.187,0.601,0.788,0.613,14.414,13.344,0.463,641.846,7.036,0.555,8.104,4.175,1.605
481.213,41.864,0.391,0.106,0.831,913.331,14.169,0.301,922.607,7.532,0.566,5.021,3.06,1.962
401.205,219.252,0.393,0.893,0.708,472.234,8.075,0.25,522.889,1.282,2.109,8.985,3.045,0.242
341.742,147.69,0.607,0.636,0.104,543.828,3.6,0.591,15.748,8.096,1.9,6.634,4.677,0.177
364.429,161.121,0.43,0.212,0.212,603.031,15.779,0.51,220.216,7.833,2.805,7.81,2.608,0.555
73.511,217.81,0.056,0.615,0.632,272.956,5.648,0.343,823.731,9.96,2.155,8.445,2.368,0.582
485.333,54.581,0.625,0.572,0.312,273.079,14.765,0.64,746.948,1.81,1.303,8.784,3.021,0.954
395.712,229.25,0.48,0.702,0.334,668.033,19.997,0.562,442.322,4.969,2.462,5.125,3.362,1.459
135.309,102.371,0.248,0.794,0.106,917.115,11.138,0.692,435.914,8.951,0.441,5.275,3.315,1.258
168.295,40.395,0.94,0.135,0.667,704.654,5.292,0.206,985.779,4.92,2.092,9.776,2.57,1.45
126.849,57.822,0.67,0.211,0.488,304.572,16.458,0.948,290.162,4.027,2.477,8.133,4.721,0.641
419.003,232.106,0.744,0.202,0.6,870.18,9.587,0.791,798.767,6.208,2.559,7.864,3.09,1.916
474.594,63.466,0.921,0.432,0.615,273.994,15.553,0.411,389.1,8.867,1.626,7.652,4.782,1.639
164.313,186.307,0.556,0.876,0.126,887.819,4.495,0.827,887.085,6.367,2.754,7.726,2.547,1.013
222.101,242.447,0.352,0.469,0.45,856.081,15.415,0.141,224.488,8.902,1.388,9.579,3.539,0.174
155.414,43.979,0.684,0.502,0.898,551.64,6.717,0.457,445.435,5.495,2.673,8.001,2.45,1.84
305.927,130.441,0.869,0.153,0.781,936.89,7.58,0.365,968.384,9.094,2.051,8.648,4.438,0.429
337.787,64.853,0.36,0.577,0.516,523.32,13.49,0.245,821.411,1.495,0.509,8.914,4.252,0.828
214.465,245.99,0.233,0.448,0.4,443.609,3.278,0.513,38.819,9.281,1.535,9.772,2.582,0.957
105.234,198.268,0.922,0.298,0.313,657.291,9.847,0.136,874.939,8.933,1.522,6.8,2.592,0.847
397.662,190.042,0.638,0.844,0.714,996.216,13.234,0.802,448.609,4.618,2.412,8.649,4.923,0.133
460.504,164.774,0.442,0.417,0.124,671.024,9.134,0.07,932.007,3.923,1.483,7.326,4.944,0.333
111.688,149.338,0.354,0.573,0.491,802.126,6.355,0.103,501.587,8.303,2.08,8.755,4.104,0.938
489.893,238.354,0.761,0.357,0.443,854.494,3.319,0.677,196.29,1.976,0.906,8.433,3.972,0.261
181.699,87.086,0.347,0.226,0.175,428.778,1.943,0.921,247.987,9.407,1.915,9.798,3.406,1.986
261.157,187.268,0.159,0.116,0.533,812.99,11.901,0.669,311.036,9.793,2.621,7.59,2.259,0.81
371.46,101.355,0.585,0.507,0.845,462.408,10.138,0.412,704.59,1.787,1.915,6.326,4.342,1.643
331.635,243.71,0.478,0.723,0.652,306.525,10.929,0.254,112.428,7.138,1.405,7.576,3.883,0.964
464.459,241.019,0.378,0.921,0.341,285.285,7.742,0.331,706.421,3.282,2.201,5.641,2.509,1.516
386.264,86.098,0.898,0.487,0.316,376.532,13.901,0.22,95.155,7.311,1.389,8.76,4.211,1.792
364.072,51.711,0.135,0.076,0.692,519.597,15.989,0.119,747.01,5.461,0.143,5.086,4.23,0.231
61.975,213.69,0.786,0.8,0.618,321.54,6.71,0.932,322.999,8.077,1.837,6.769,4.753,1.196
355.53,63.397,0.108,0.487,0.552,817.629,3.667,0.219,569.092,6.706,1.005,9.64,3.124,0.286
387.39,208.746,0.277,0.122,0.408,607.182,14.29,0.169,328.37,9.242,1.314,7.484,4.06,0.752
220.673,228.439,0.557,0.242,0.751,247.444,16.598,0.588,946.899,1.201,1.729,9.341,2.346,1.917
103.723,122.064,0.715,0.276,0.347,853.761,4.094,0.27,448.975,2.989,2.484,7.721,3.649,1.213
65.546,179.88,0.316,0.597,0.244,742.556,2.255,0.243,369.752,6.026,0.22,7.696,2.437,1.678
378.821,248.187,0.552,0.741,0.436,433.844,10.662,0.392,884.522,9.088,0.018,5.992,2.26,1
369.263,196.497,0.856,0.551,0.194,803.225,17.727,0.077,902.832,2.006,0.248,7.288,2.054,0.72
316.199,131.842,0.163,0.131,0.856,327.888,9.428,0.476,849.854,6.693,1.191,5.072,4.933,0.942
252.011,164.43,0.431,0.704,0.765,85.031,17.974,0.331,91.737,2.376,1.259,9.016,2.75,1.924
499.835,117.642,0.499,0.335,0.555,863.893,13.782,0.908,310.425,4.051,0.568,5.634,2.766,1.838
80.377,87.65,0.766,0.522,0.81,888.795,18.986,0.561,106.812,9.487,0.332,9.733,2.386,0.968
193.481,235.168,0.224,0.508,0.517,256.355,19.805,0.738,793.457,6.928,2.17,7.991,2.945,0.378
94.714,45.709,0.704,0.391,0.202,273.201,9.28,0.062,498.292,6.904,0.605,9.877,2.847,0.212
124.927,167.493,0.501,0.259,0.373,572.758,3.551,0.748,594.239,7.315,0.377,9.338,4.503,1.537
348.114,179.66,0.784,0.575,0.191,593.144,14.111,0.843,874.634,2.625,1.207,7.554,4.719,0.491
298.84,91.302,0.29,0.392,0.568,131.112,13.965,0.344,601.319,6.469,2.472,5.084,2.02,0.335
169.476,36.948,0.769,0.755,0.364,207.894,17.998,0.091,601.685,9.713,2.767,9.407,4.606,1.281
269.507,71.472,0.69,0.585,0.613,298.347,12.365,0.25,368.653,5.654,1.423,6.052,2.772,0.819
395.41,35.986,0.825,0.245,0.347,48.838,3.857,0.797,724.61,2.389,2.268,7.354,3.986,1.786
398.596,44.501,0.929,0.328,0.251,698.489,16.915,0.762,403.077,3.068,0.202,9.65,4.15,1.814
285.657,45.16,0.098,0.457,0.742,633.06,10.143,0.128,310.303,8.983,2.888,8.278,4.358,1.023
351.987,243.861,0.379,0.373,0.89,237.862,5.403,0.236,194.764,9.016,2.719,6.407,2.435,0.646
152.557,203.171,0.462,0.567,0.07,111.703,10.53,0.839,660.767,2.388,1.655,7.198,4.329,0.166
95.538,235.416,0.211,0.272,0.815,387.335,8.883,0.394,818.237,4.684,1.482,7.861,3.445,0.734
341.467,168.866,0.473,0.291,0.917,598.881,17.323,0.415,537.842,5.3,0.536,5.109,4.906,1.219
493.134,64.084,0.456,0.844,0.326,321.662,16.078,0.1,247.681,2.15,0.803,5.845,3.905,1.319
170.932,32.045,0.193,0.608,0.317,577.702,13.493,0.746,745.545,1.95,1.91,7.246,3.924,0.498
107.349,137.61,0.438,0.392,0.816,908.692,1.028,0.812,195.802,8.932,2.181,7.034,2.23,1.49
234.186,53.812,0.121,0.524,0.633,632.938,13.902,0.679,561.89,3.95,2.002,8.122,4.513,1.773
462.207,83.447,0.185,0.168,0.706,728.518,17.068,0.326,498.047,1.053,2.151,9.424,3.447,0.34
228.857,41.919,0.302,0.253,0.29,145.516,11.001,0.063,221.68,5.755,2.13,7.192,3.181,0.132
481.406,31.276,0.254,0.713,0.644,696.353,19.199,0.185,835.877,8.44,2.951,8.948,2.99,1.889
486.707,32.526,0.799,0.339,0.747,488.042,8.315,0.079,838.135,8.838,1.882,8.607,4.945,1.199
353.497,204.874,0.903,0.772,0.238,714.48,1.48,0.735,47.73,7.048,1.01,7.006,2.587,1.397
137.836,73.862,0.368,0.818,0.456,965.699,9.241,0.436,843.872,2.612,1.478,5.931,4.63,1.141
418.646,45.517,0.775,0.528,0.664,281.135,3.544,0.337,563.599,8.456,2.172,5.125,4.978,0.719
274.121,26.318,0.66,0.776,0.315,623.051,5.268,0.562,666.016,9.877,0.288,9.99,3.271,1.623
260.114,25.906,0.294,0.326,0.876,678.836,1.267,0.892,596.07,9.056,0.663,8.693,2.671,1.685
282.114,32.265,0.684,0.922,0.42,639.225,17.594,0.87,387.147,4.982,0.097,9.029,2.842,0.788
120.532,145.081,0.89,0.51,0.927,0.498,13.088,0.838,373.536,1.356,0.184,9.778,3.947,1.432
226.743,117.079,0.489,0.512,0.338,387.274,3.752,0.703,713.318,2.222,0.443,8.023,4.934,0.418
182.578,75.221,0.908,0.481,0.918,579.167,19.644,0.656,265.565,7.948,0.351,9.378,3.389,0.381
262.421,53.317,0.372,0.878,0.863,305.061,5.817,0.074,682.251,8.839,1.157,5.508,3.374,0.31
63.266,107.411,0.127,0.34,0.749,906.8,9.467,0.404,178.162,3.875,2.493,5.113,3.962,1.934
381.183,134.781,0.156,0.71,0.838,838.503,15.378,0.27,257.691,7.408,2.027,5.859,4.647,1.445
165.659,76.869,0.569,0.619,0.096,151.925,14.755,0.089,233.826,8.524,1.852,9.336,2.787,1.594
160.413,37.909,0.871,0.378,0.309,165.292,13.241,0.285,479.249,1.046,0.993,6.925,4.472,1.134
397.607,70.044,0.19,0.366,0.402,520.513,8.626,0.851,346.68,6.88,1.755,5.317,2.056,1.376
229.901,192.624,0.138,0.581,0.731,408.575,19.14,0.15,176.392,8.716,1.234,5.714,2.501,1.814
84.662,247.665,0.529,0.633,0.572,210.823,5.177,0.301,383.912,6.558,0.321,7.977,4.439,0.704
169.696,127.365,0.765,0.872,0.185,665.409,13.109,0.24,591.431,4.682,0.147,7.877,2.311,0.261
477.808,57.849,0.541,0.636,0.71,640.14,9.359,0.139,519.043,6.937,1.71,9.265,4.969,1.686
162.5,193.75,0.275,0.725,0.275,750.003,5.75,0.725,750,3.25,2.25,6.25,4.25,0.507
276.648,151.617,0.295,0.73,0.243,392.34,11.692,0.053,293.214,4.566,1.185,8.519,2.361,0.76
448.364,118.274,0.192,0.287,0.851,604.008,2.958,0.776,750.489,7.034,0.284,9.807,2.722,1.474
375.964,73.834,0.817,0.054,0.09,898.194,11.655,0.849,123.292,5.779,0.23,8.002,2.472,1.455
227.814,133.243,0.94,0.943,0.363,278.938,15.99,0.561,159.058,6.573,2.445,6.782,4.491,0.227
454.901,80.124,0.588,0.131,0.281,908.57,9.64,0.6,676.392,4.216,2.733,8.214,4.001,0.819
470.117,236.816,0.461,0.743,0.623,683.597,11.91,0.897,558.594,9.965,0.809,6.152,3.512,0.873
438.916,204.077,0.132,0.874,0.46,491.216,14.378,0.315,895.508,9.886,0.566,8.687,4.265,0.439
188.318,248.956,0.204,0.538,0.068,385.504,3.621,0.636,770.752,7.563,2.488,5.155,4.468,0.789
438.696,175.842,0.746,0.324,0.867,770.022,8.413,0.609,666.504,1.813,2.258,6.438,3.701,0.413
405.6,227.602,0.367,0.23,0.818,146.066,18.577,0.779,427.186,2.635,0.674,9.951,2.136,1.754
348.773,207.455,0.059,0.228,0.709,184.456,8.647,0.239,562.623,7.955,1.759,7.337,4.161,0.457
356.821,34.462,0.341,0.59,0.12,348.212,15.775,0.865,361.756,7.214,2.997,9.624,3.458,1.118
374.536,130.579,0.241,0.533,0.113,189.95,1.622,0.502,477.051,1.338,0.963,5.94,2.886,0.184
394.257,64.743,0.2,0.115,0.923,863.649,8.118,0.289,740.845,1.21,2.2,8.067,4.066,0.116
